,gene,log2FC,p_value,adjusted_p,-log10(adjusted_p)
314,AL391650.1,0.0017323882,0.9163418473806578,0.9999853635789433,6.356563418520975e-06
315,ZNF593,0.16657758,3.326147975536101e-98,8.114348990250553e-97,96.09074631764713
316,CNKSR1,0.0045084297,0.5886430801924438,0.9252456571092768,0.033742944706671794
317,CEP85,0.08877309,9.085703594885898e-14,4.1204806412312863e-13,12.385052121913558
318,SH3BGRL3,0.005619049,0.996506571267157,0.9999853635789433,6.356563418520975e-06
319,UBXN11,0.050393432,6.676413200434905e-05,0.0001892638250636921,3.72293238696883
320,CD52,-0.09983325,5.24644669461744e-26,3.533595472434993e-25,24.451783170207033
321,CRYBG2,-0.00907575,0.6848488650989982,0.9999853635789433,6.356563418520975e-06
322,ZNF683,-0.23978883,2.6544815369782954e-23,1.653341652533817e-22,21.78163739296307
323,DHDDS,0.08069193,1.75800899054744e-11,7.225170482410784e-11,10.14115190100093
324,HMGN2,0.03986454,3.6916311423063875e-62,5.264254233390975e-61,60.278663144946414
325,RPS6KA1,0.13139242,7.241961718502181e-52,8.703008027570968e-51,50.06033061588843
326,AL512408.1,0.0017326893,0.8654983362467423,0.9999853635789433,6.356563418520975e-06
327,ARID1A,0.048748314,4.44630445170837e-08,1.543261184111977e-07,6.8115605669897095
328,PIGV,-0.08391422,1.6979761009737914e-10,6.676167246616829e-10,9.175472792218525
329,ZDHHC18,0.08954209,1.0840333071127862e-14,5.0958684536779294e-14,13.29278179153989
330,SFN,-0.008371584,0.6959600315949033,0.9999853635789433,6.356563418520975e-06
331,GPN2,0.1560995,4.967875270772976e-41,4.755650192289206e-40,39.32279009794437
332,GPATCH3,0.05376193,6.171207867390874e-06,1.8789977708953446e-05,4.726073735114177
333,NUDC,0.14381814,3.2565458760421805e-216,2.9710996609890955e-214,213.52708278020856
334,TRNP1,-0.00052702194,0.9900607445626914,0.9999853635789433,6.356563418520975e-06
335,SLC9A1,0.06703919,3.788049016144667e-09,1.3903508314182867e-08,7.856875599081034
336,WDTC1,-0.004947439,0.8748799060471116,0.9999853635789433,6.356563418520975e-06
337,TMEM222,0.15686673,3.073713035541464e-40,2.8852565092678456e-39,38.53981557051259
338,SYTL1,-0.07007921,1.3022467255684715e-09,4.887046368649614e-09,8.310953540334806
339,MAP3K6,0.022450335,0.06653008332155454,0.13819153792032038,0.859518549921497
340,GPR3,0.0025446992,0.7877280540061196,0.9999853635789433,6.356563418520975e-06
341,WASF2,0.06940246,1.2985678996200742e-25,8.64841384767455e-25,24.063063536508373
342,BX293535.1,-0.0006923638,0.9472139157799955,0.9999853635789433,6.356563418520975e-06
343,AHDC1,0.03437207,0.00022478526192962743,0.0006105118550767918,3.214305898394865
344,FGR,-0.0028357608,0.8994939690774819,0.9999853635789433,6.356563418520975e-06
345,LINC02574,-0.0016382225,0.8920652127599097,0.9999853635789433,6.356563418520975e-06
346,IFI6,0.0719046,1.0126418227143073e-07,3.444561741254945e-07,6.462866026430481
347,FAM76A,0.051297903,1.2124725632834672e-05,3.625051726573309e-05,4.440685792015724
348,STX12,0.09879035,2.192298188479147e-15,1.05753105493348e-14,13.975706870488883
349,PPP1R8,0.08648366,8.601412557292855e-13,3.737799741178878e-12,11.427383970381142
350,THEMIS2,0.01366283,0.12650325573173238,0.24874985913732553,0.6042371565155015
351,RPA2,0.13832617,3.572390188175165e-74,6.142450129321952e-73,72.21165836087934
352,SMPDL3B,-0.00034286454,0.9445465630732084,0.9999853635789433,6.356563418520975e-06
353,XKR8,0.02696298,0.006971758827092356,0.016543125178618036,1.781382444020403
354,EYA3,0.070825726,9.446682400759335e-09,3.3982211766320346e-08,7.468748358055318
355,PTAFR,0.0025656046,0.7883043444987791,0.9999853635789433,6.356563418520975e-06
356,DNAJC8,0.013709068,2.6929506279457088e-05,7.855684034082408e-05,4.104815992763632
357,ATP5IF1,0.012324572,1.895475239999044e-05,5.5849214436748896e-05,4.25298293119984
358,AL353622.1,0.014308371,0.31915905392431987,0.567541985110848,0.24600200509959536
359,AL353622.2,0.000120443176,0.9772412108561095,0.9999853635789433,6.356563418520975e-06
360,SESN2,0.10071954,1.0065543534392267e-11,4.1761496399536544e-11,10.379223948070495
361,MED18,0.0044831336,0.9562950016607036,0.9999853635789433,6.356563418520975e-06
362,PHACTR4,0.13962579,1.6292064172048458e-29,1.2083562485465387e-28,27.917805007793657
363,RCC1,0.1725747,1.2207780115669279e-60,1.7028043995974886e-59,58.76883523639105
364,TRNAU1AP,0.0029061437,0.9662837350762269,0.9999853635789433,6.356563418520975e-06
365,SNHG12,0.0124537945,0.18035483652184392,0.34320583023130924,0.4644453431549781
366,TAF12,0.09853661,1.3231357842167858e-29,9.829793973146889e-29,28.007455584636137
367,RAB42,-0.00086745946,0.9690291252646168,0.9999853635789433,6.356563418520975e-06
368,LINC01715,0.0039670593,0.7050083828110367,0.9999853635789433,6.356563418520975e-06
369,AL360012.1,0.00971422,0.30981576575272907,0.5539017719646372,0.25656724551727533
370,GMEB1,0.017795026,0.14503054907711357,0.28168092523047084,0.5502425614190279
371,YTHDF2,0.13029933,1.8059055894495453e-59,2.474575000041132e-58,57.60649937894703
372,EPB41,-0.020933688,0.045055852047506735,0.09588108369790735,1.0182670659883892
373,SRSF4,0.087260365,8.49385613372214e-70,1.3720608435701834e-68,67.86262662956156
374,MECR,0.11343232,6.455224294539026e-21,3.774765233320695e-20,19.423110053582835
375,PTPRU,0.0022519617,0.8386254910139699,0.9999853635789433,6.356563418520975e-06
376,MATN1,0.0013369506,0.870363284109545,0.9999853635789433,6.356563418520975e-06
377,MATN1-AS1,-0.0014058696,0.7611742035153721,0.9999853635789433,6.356563418520975e-06
378,LAPTM5,0.15439904,6.004878212670425e-123,2.045318708551858e-121,120.689239009133
379,PUM1,0.173002,2.3245958523453407e-51,2.758355874694053e-50,49.559349703190854
380,SNRNP40,0.13307321,1.9662248475767012e-85,4.041383071766272e-84,83.3934699820074
381,ZCCHC17,0.13847601,1.8476259316045424e-52,2.2414685826969084e-51,50.64946734399738
382,FABP3,4.1726744e-05,0.9452557670767746,0.9999853635789433,6.356563418520975e-06
383,SERINC2,0.002456102,0.7228364904851585,0.9999853635789433,6.356563418520975e-06
384,PEF1,0.15760994,3.7274481660837076e-60,5.158995983429478e-59,58.28743481024941
385,AC114488.2,0.00050649326,0.9718489791915497,0.9999853635789433,6.356563418520975e-06
386,AC114488.3,0.0058595557,0.5846327261293567,0.9211257055953912,0.03568109779327501
387,COL16A1,0.0023019058,0.8658078913088759,0.9999853635789433,6.356563418520975e-06
388,ADGRB2,0.0010988291,0.9068665672053413,0.9999853635789433,6.356563418520975e-06
389,AL136115.2,0.0010925811,0.7363653387165789,0.9999853635789433,6.356563418520975e-06
390,PTP4A2,0.1052134,3.2224054282875754e-164,1.7461531475344978e-162,161.7579176688708
391,AL136115.1,0.000314635,0.9946137759041179,0.9999853635789433,6.356563418520975e-06
392,KHDRBS1,0.05825734,3.4597716924996274e-45,3.641414797250049e-44,43.43872984732362
393,AL445248.1,0.0052591376,0.6191289391398882,0.9572249429102093,0.01898599327304829
394,TMEM39B,0.027234316,0.015858879034973135,0.03603869296014609,1.4432309682614972
395,KPNA6,0.15343511,7.991232101999815e-43,8.041598899716416e-42,41.094657592509414
396,TXLNA,0.1818049,5.092843481375581e-76,9.016854171679024e-75,74.04494495405207
397,CCDC28B,-0.15474468,9.109346395177886e-44,9.292260823649227e-43,42.03187860852722
398,AL049795.1,0.0024461106,0.8427927743811495,0.9999853635789433,6.356563418520975e-06
399,IQCC,-0.0034405142,0.8383777324156473,0.9999853635789433,6.356563418520975e-06
400,DCDC2B,0.0001909543,0.9673731296153131,0.9999853635789433,6.356563418520975e-06
401,TMEM234,0.050585195,6.265752391711384e-06,1.9061616922181518e-05,4.719840262638041
402,EIF3I,0.123886585,2.3054888468133567e-235,2.5138263145558806e-233,232.59966473191488
403,FAM167B,0.0070268735,0.4439640953103481,0.7482531529066583,0.12595144450169846
404,LCK,0.094420195,1.5333211418022036e-119,5.00343953607792e-118,117.30073134406672
405,HDAC1,0.1414578,2.5989998735631227e-138,1.0659476086939396e-136,135.97226414035097
406,MARCKSL1,-0.05612552,1.8428168535559706e-06,5.819044848187863e-06,5.235148295625724
407,TSSK3,-0.0031378346,0.8943170845433971,0.9999853635789433,6.356563418520975e-06
408,FAM229A,0.0036129728,0.7215877367250236,0.9999853635789433,6.356563418520975e-06
409,BSDC1,0.121492416,3.1954239404450745e-20,1.8273287784790158e-19,18.738183306050235
410,ZBTB8B,0.00037020375,0.9810168426258206,0.9999853635789433,6.356563418520975e-06
411,ZBTB8A,0.00849709,0.45034764295140606,0.757014152214424,0.12089600138344177
412,ZBTB8OS,0.09426391,6.41668475660623e-56,8.254903368175008e-55,54.08328800621875
413,RBBP4,0.08923447,6.633613168693533e-41,6.3366597586847084e-40,39.198139611305045
414,SYNC,0.01976192,0.07289468629802062,0.15046782643209106,0.822556352540283
415,KIAA1522,-0.0005916258,0.9957913185204592,0.9999853635789433,6.356563418520975e-06
416,YARS,0.059171796,1.0997250957959291e-13,4.967235201571813e-13,12.303885275413196
417,S100PBP,-0.004525721,0.9880111050155566,0.9999853635789433,6.356563418520975e-06
418,FNDC5,0.0006307201,0.9673731296153131,0.9999853635789433,6.356563418520975e-06
419,TMEM54,0.027859297,0.030849371851507178,0.0673828794055391,1.1714504346844028
420,RNF19B,0.16705821,2.508685775063792e-32,1.9858485626246453e-31,30.702053873123667
421,AK2,0.10576439,6.849115937943595e-35,5.715160578735762e-34,33.24297156273517
422,AZIN2,0.007125452,0.34263536991005494,0.6030517406231891,0.21964542467055392
423,TRIM62,0.025587223,0.005997042771879906,0.014313817251302253,1.844244531851548
424,AL662907.3,0.00022388471,0.9718576964599197,0.9999853635789433,6.356563418520975e-06
425,ZNF362,0.04622089,5.780618058423039e-05,0.0001644955635275633,3.7838458105497534
426,PHC2,0.057848305,5.4667360124876685e-06,1.6719030849205488e-05,4.776788900882708
427,ZSCAN20,0.0032468177,0.6620944460747683,0.9987829327407632,0.0005288875059497241
428,SMIM12,0.110378265,1.3822397168800489e-42,1.3823943298237713e-41,40.85936805621016
429,DLGAP3,0.0048976094,0.4809152046995516,0.7976171581883802,0.09820551213574051
430,AC114490.3,-0.0018595625,0.9200164656247978,0.9999853635789433,6.356563418520975e-06
431,AC114490.2,-0.0028703916,0.7819673914986892,0.9999853635789433,6.356563418520975e-06
432,TMEM35B,-0.000577159,0.9771627386373094,0.9999853635789433,6.356563418520975e-06
433,ZMYM6,0.027759142,0.015169577288529374,0.0345601198972458,1.4614247595200562
434,ZMYM1,-0.017529294,0.3838187403389184,0.6630708834644516,0.17844004225591667
435,SFPQ,0.06296468,2.600222961745207e-45,2.7496858073286687e-44,43.56071692796572
436,ZMYM4,0.06449354,3.844025550407107e-07,1.262189953954827e-06,5.898875280792004
437,KIAA0319L,0.07009846,5.135522010080631e-07,1.6736541750366656e-06,5.776334274771062
438,NCDN,0.08038738,1.9750212040482e-13,8.824919832781088e-13,12.054289231134353
439,AC004865.2,-0.05253043,4.7446336678269444e-05,0.0001358583494765115,3.8669136658942502
440,TFAP2E,0.0018738066,0.8870805051651812,0.9999853635789433,6.356563418520975e-06
441,PSMB2,0.09425759,3.9268124676671063e-131,1.4659553350067473e-129,128.83387926165642
442,C1orf216,0.06454718,2.6623842950414453e-09,9.860968509513488e-09,8.006080428093183
443,CLSPN,0.10271549,1.2968080753854106e-57,1.7292708429561457e-56,55.76213698105261
444,AL354864.1,0.0021018768,0.87045796544125,0.9999853635789433,6.356563418520975e-06
445,AGO4,-0.003718257,0.8525933901757923,0.9999853635789433,6.356563418520975e-06
446,AGO1,0.09267092,5.751744576175199e-14,2.6325235861572793e-13,12.579627729053371
447,AL139286.2,0.0009732449,0.9439548681890555,0.9999853635789433,6.356563418520975e-06
448,AGO3,0.06392422,1.1560427693296857e-07,3.915219091127546e-07,6.4072439303096305
449,AL138787.2,0.0014918975,0.897832737414294,0.9999853635789433,6.356563418520975e-06
450,ADPRHL2,0.08641213,1.0711234405262037e-15,5.226147166027169e-15,14.281818364893113
451,COL8A2,0.0005465966,0.9673818450198581,0.9999853635789433,6.356563418520975e-06
452,TRAPPC3,0.17748034,1.3412691456292036e-117,4.230083749936758e-116,115.37365103409651
453,MAP7D1,0.12044656,1.1552820893609795e-50,1.3528981219353657e-49,48.86873490609799
454,THRAP3,0.022807002,3.0279205707838316e-10,1.175537899408521e-09,8.929763364634612
455,SH3D21,-0.02117423,0.1377952947455261,0.26911920714717097,0.5700553053564529
456,EVA1B,0.113966346,4.3195259945750647e-17,2.207538263360712e-16,15.656091760039228
457,AL591845.1,-0.0024538487,0.7889017898005286,0.9999853635789433,6.356563418520975e-06
458,STK40,0.11811891,7.409176135340265e-22,4.434099319014545e-21,20.35319458338732
459,LSM10,0.14958131,7.68199480597225e-107,2.1166322206532475e-105,104.6743545970664
460,OSCP1,0.0047445875,0.5696247657191575,0.9043798331341539,0.04364913059935072
461,MRPS15,0.029029727,6.033428542544036e-20,3.4174776432617185e-19,18.466294317854455
462,LINC01137,-0.030521832,0.06163059215718142,0.12864226087950487,0.8906163358308163
463,ZC3H12A,0.014101103,0.20957465389556784,0.39303764666602453,0.4055658492269375
464,MEAF6,0.112528265,7.825193084960468e-38,7.01755781069524e-37,36.1538140009575
465,SNIP1,0.018690795,0.11650266408723843,0.2309645941472281,0.6364545904325551
466,DNALI1,0.0008125076,0.9577365123338734,0.9999853635789433,6.356563418520975e-06
467,GNL2,0.11006373,8.275775807840406e-30,6.184179815954957e-29,28.208717891026723
468,C1orf109,0.10017604,1.92241201304878e-13,8.602745649984556e-13,12.0653629173226
469,CDCA8,0.030007303,0.0219377546020243,0.048969738529406615,1.3100722148614847
470,MANEAL,0.025791578,0.023420003688431758,0.05198566359937149,1.2841164078676148
471,YRDC,0.28862935,6.164888805053155e-163,3.280968500355968e-161,160.48399793913154
472,C1orf122,0.12144458,1.1549888852930019e-48,1.2989629714974503e-47,46.88640322883732
473,MTF1,0.092374206,7.539569151741455e-14,3.434970078253266e-13,12.464077041692086
474,AL929472.2,0.0027506708,0.8424463998868348,0.9999853635789433,6.356563418520975e-06
475,INPP5B,0.037797272,0.0003949822735114638,0.0010537181881145748,2.9772755235746473
476,SF3A3,0.18527138,9.04195315590151e-136,3.5930712518629063e-134,133.4445341704981
477,FHL3,0.04681042,0.0005333829017959572,0.0014084396116236426,2.8512617691261
478,UTP11,0.18419838,5.753387388964921e-97,1.3754287872923895e-95,94.8615618902518
479,POU3F1,0.0014822867,0.8383521031298065,0.9999853635789433,6.356563418520975e-06
480,RRAGC,0.06345004,1.2144672178546451e-07,4.1060886348415133e-07,6.386571680097647
481,AL139260.1,0.0031815544,0.815434858786601,0.9999853635789433,6.356563418520975e-06
482,MYCBP,0.09659606,6.856010092353291e-19,3.735501903457085e-18,17.4276510379563
483,RHBDL2,0.0007254273,0.9950237339849245,0.9999853635789433,6.356563418520975e-06
484,AKIRIN1,0.18333197,1.050683442904922e-75,1.84742589243125e-74,73.7334329738553
485,NDUFS5,0.11469507,0.0,0.0,inf
486,MACF1,0.10137522,5.828112501121659e-41,5.57317153716885e-40,39.253897589547535
487,PABPC4,0.1911267,3.1202145398242565e-107,8.637101610083182e-106,105.06363197117001
488,HPCAL4,-0.0012884382,0.9971171551235465,0.9999853635789433,6.356563418520975e-06
489,PPIE,0.05710447,1.6562737988417484e-11,6.816452950722243e-11,10.166441558578311
490,BMP8B,0.00276584,0.7920425132230628,0.9999853635789433,6.356563418520975e-06
491,OXCT2,-0.0033692122,0.8611323920630237,0.9999853635789433,6.356563418520975e-06
492,AL033527.3,-0.0007046361,0.9959570475353883,0.9999853635789433,6.356563418520975e-06
493,AL033527.5,0.000103857834,0.9660397192537029,0.9999853635789433,6.356563418520975e-06
494,TRIT1,0.10624072,3.2372793020034715e-17,1.6620450323981074e-16,15.779357213369565
495,MYCL,0.001211971,0.8887041579280277,0.9999853635789433,6.356563418520975e-06
496,AL033527.2,0.0036486199,0.6796028846875031,0.9999853635789433,6.356563418520975e-06
497,MFSD2A,0.027057432,0.03256303918374056,0.07088932592512462,1.1494191532627323
498,CAP1,0.059951782,1.035941040538758e-72,1.7361478619413375e-71,70.76041329016724
499,PPT1,0.1276344,2.331919174105788e-42,2.3204996478219087e-41,40.63441849315704
500,RLF,0.016248673,0.18427431004071781,0.34991963599321607,0.45603168608461564
501,TMCO2,0.00018236949,0.9950673466259244,0.9999853635789433,6.356563418520975e-06
502,AL050341.2,0.011156052,0.4542342372857421,0.7620430275958008,0.1180205061933924
503,ZMPSTE24,0.25454205,3.070349860286201e-104,8.158097503958076e-103,102.08841110838668
504,COL9A2,0.02501081,0.049415437460997344,0.10461073193767663,0.980423759233278
505,SMAP2,0.13247454,1.9534985300045532e-94,4.524930144241117e-93,92.34438812103443
506,ZFP69B,0.00018113852,0.9538478118865881,0.9999853635789433,6.356563418520975e-06
507,ZFP69,-0.00066445395,0.8341000386203938,0.9999853635789433,6.356563418520975e-06
508,AL603839.3,0.004091516,0.6452159426763753,0.9829401505315167,0.007472924777430216
509,EXO5,0.034030773,0.0020776926415680724,0.005187559315347706,2.285036924461841
510,ZNF684,0.0060002357,0.699162992926976,0.9999853635789433,6.356563418520975e-06
511,RIMS3,1.6894192e-05,0.8701868374960553,0.9999853635789433,6.356563418520975e-06
512,NFYC-AS1,0.029557444,0.010082461285390967,0.023445328050112,1.629943686177139
513,NFYC,0.15956938,9.234898820847033e-53,1.1249213945121706e-51,50.94887782343911
514,KCNQ4,-0.0007914512,0.9914213934104816,0.9999853635789433,6.356563418520975e-06
515,CITED4,-0.06565429,0.000213425209001367,0.0005808049897066572,3.2359696612598237
516,CTPS1,0.1683107,1.945675328047591e-62,2.787865882704088e-61,60.55472812289919
517,SLFNL1-AS1,0.0063022636,0.6270602423656246,0.9658963953813507,0.015069454668595604
518,SLFNL1,0.0010219966,0.9021987352852239,0.9999853635789433,6.356563418520975e-06
519,SCMH1,0.0100905895,0.2522191788050985,0.4622510357069562,0.3351221070994285
520,AC093151.3,0.00023584632,0.9997514031575997,0.9999853635789433,6.356563418520975e-06
521,HIVEP3,-0.047814846,0.0014114906830202756,0.003579673293684381,2.4461566083350847
522,FOXJ3,0.0790461,3.1447012544670234e-10,1.2200813155213562e-09,8.913611223665116
523,RIMKLA,-0.056146085,0.006334211928104336,0.015072305748284994,1.8218203046091719
524,ZMYND12,0.0020088493,0.8378480953892188,0.9999853635789433,6.356563418520975e-06
525,PPCS,0.042185307,0.0003345732870174878,0.0008967085609182728,3.047348683991678
526,CCDC30,0.007855322,0.49925745789492093,0.8207135376058996,0.08580840286400754
527,PPIH,0.14076686,2.422639208605348e-69,3.881866875293981e-68,67.41095936238315
528,AC098484.2,0.003939263,0.6337105886766525,0.9729555032811797,0.011907021110201936
529,YBX1,0.09725094,0.0,0.0,inf
530,P3H1,0.044596717,9.054281471124241e-05,0.0002537753311389399,3.5955505968628074
531,C1orf50,0.020903498,0.020310199960817097,0.045512154849540264,1.3418726016039153
532,AC098484.3,0.00057288574,0.9672075376706132,0.9999853635789433,6.356563418520975e-06
533,TMEM269,-0.00033133058,0.9857696753831128,0.9999853635789433,6.356563418520975e-06
534,SVBP,0.042913795,0.0011429982385469052,0.0029282370346268996,2.5333937709661503
